InstanceID,Actual,Predicted,Prob_Cured,Prob_Died,Is_Correct,Stage_Used
73256,0,1,0.4400,0.5600,0,Stage2_RF
73257,0,0,0.9919,0.0081,1,Stage1_NB
73258,0,0,0.9971,0.0029,1,Stage1_NB
73259,0,0,0.9971,0.0029,1,Stage1_NB
73260,0,0,0.9985,0.0015,1,Stage1_NB
73261,0,0,0.6503,0.3497,1,Stage2_RF
73262,0,0,0.9971,0.0029,1,Stage1_NB
73263,0,0,0.9891,0.0109,1,Stage1_NB
73264,0,0,0.9344,0.0656,1,Stage1_NB
73265,0,0,0.9971,0.0029,1,Stage1_NB
73266,0,0,0.9891,0.0109,1,Stage1_NB
73267,0,0,0.9971,0.0029,1,Stage1_NB
73268,0,0,0.9971,0.0029,1,Stage1_NB
73269,0,0,0.9971,0.0029,1,Stage1_NB
73270,0,0,0.9971,0.0029,1,Stage1_NB
73271,0,0,0.9985,0.0015,1,Stage1_NB
73272,0,0,0.9985,0.0015,1,Stage1_NB
73273,0,0,0.9964,0.0036,1,Stage1_NB
73274,0,0,0.6503,0.3497,1,Stage2_RF
73275,0,1,0.4845,0.5155,0,Stage2_RF
73276,0,0,0.9985,0.0015,1,Stage1_NB
73277,0,0,0.9942,0.0058,1,Stage1_NB
73278,0,0,0.9891,0.0109,1,Stage1_NB
73279,0,0,0.9971,0.0029,1,Stage1_NB
73280,0,0,0.9734,0.0266,1,Stage1_NB
73281,0,0,0.9971,0.0029,1,Stage1_NB
73282,0,0,0.9917,0.0083,1,Stage1_NB
73283,0,0,0.9971,0.0029,1,Stage1_NB
73284,0,0,0.9971,0.0029,1,Stage1_NB
73285,0,0,0.9942,0.0058,1,Stage1_NB
73286,0,0,0.9891,0.0109,1,Stage1_NB
73287,0,0,0.8853,0.1147,1,Stage1_NB
73288,0,0,0.9971,0.0029,1,Stage1_NB
73289,0,0,0.9985,0.0015,1,Stage1_NB
73290,0,0,0.9971,0.0029,1,Stage1_NB
73291,0,0,0.9985,0.0015,1,Stage1_NB
73292,0,0,0.9971,0.0029,1,Stage1_NB
73293,0,0,0.9981,0.0019,1,Stage1_NB
73294,0,0,0.9971,0.0029,1,Stage1_NB
73295,0,0,0.9344,0.0656,1,Stage1_NB
73296,0,0,0.9971,0.0029,1,Stage1_NB
73297,0,0,0.9985,0.0015,1,Stage1_NB
73298,0,0,0.9971,0.0029,1,Stage1_NB
73299,0,0,0.6722,0.3278,1,Stage1_NB
73300,0,0,0.9985,0.0015,1,Stage1_NB
73301,0,0,0.9891,0.0109,1,Stage1_NB
73302,0,0,0.9971,0.0029,1,Stage1_NB
73303,0,0,0.9985,0.0015,1,Stage1_NB
73304,0,0,0.9942,0.0058,1,Stage1_NB
73305,0,0,0.9942,0.0058,1,Stage1_NB
73306,0,0,0.8550,0.1450,1,Stage2_RF
73307,0,0,0.9985,0.0015,1,Stage1_NB
73308,0,0,0.9985,0.0015,1,Stage1_NB
73309,0,0,0.8853,0.1147,1,Stage1_NB
73310,0,0,0.9971,0.0029,1,Stage1_NB
73311,0,0,0.9981,0.0019,1,Stage1_NB
73312,0,0,0.9985,0.0015,1,Stage1_NB
73313,0,0,0.9971,0.0029,1,Stage1_NB
73314,0,0,0.9852,0.0148,1,Stage1_NB
73315,0,0,0.9971,0.0029,1,Stage1_NB
73316,0,0,0.9971,0.0029,1,Stage1_NB
73317,0,0,0.8025,0.1975,1,Stage2_RF
73318,0,0,0.9971,0.0029,1,Stage1_NB
73319,0,1,0.4812,0.5188,0,Stage2_RF
73320,0,0,0.8833,0.1167,1,Stage1_NB
73321,0,0,0.9971,0.0029,1,Stage1_NB
73322,0,0,0.9725,0.0275,1,Stage1_NB
73323,0,0,0.9971,0.0029,1,Stage1_NB
73324,0,0,0.9985,0.0015,1,Stage1_NB
73325,0,0,0.9942,0.0058,1,Stage1_NB
73326,0,0,0.9866,0.0134,1,Stage1_NB
73327,0,0,0.9852,0.0148,1,Stage1_NB
73328,0,0,0.9971,0.0029,1,Stage1_NB
73329,0,0,0.9971,0.0029,1,Stage1_NB
73330,0,0,0.9985,0.0015,1,Stage1_NB
73331,0,1,0.4800,0.5200,0,Stage2_RF
73332,0,0,0.6935,0.3065,1,Stage2_RF
73333,0,0,0.9985,0.0015,1,Stage1_NB
73334,0,0,0.9891,0.0109,1,Stage1_NB
73335,0,0,0.9852,0.0148,1,Stage1_NB
73336,0,0,0.9852,0.0148,1,Stage1_NB
73337,0,0,0.9942,0.0058,1,Stage1_NB
73338,0,0,0.9852,0.0148,1,Stage1_NB
73339,0,0,0.9985,0.0015,1,Stage1_NB
73340,0,0,0.8635,0.1365,1,Stage1_NB
73341,0,0,0.9852,0.0148,1,Stage1_NB
73342,0,0,0.9942,0.0058,1,Stage1_NB
73343,0,0,0.9510,0.0490,1,Stage1_NB
73344,0,0,0.7316,0.2684,1,Stage2_RF
73345,0,0,0.9985,0.0015,1,Stage1_NB
73346,0,0,0.7341,0.2659,1,Stage1_NB
73347,0,0,0.9725,0.0275,1,Stage1_NB
73348,0,0,0.9971,0.0029,1,Stage1_NB
73349,0,0,0.9985,0.0015,1,Stage1_NB
73350,0,0,0.5946,0.4054,1,Stage1_NB
73351,0,0,0.9985,0.0015,1,Stage1_NB
73352,0,0,0.9852,0.0148,1,Stage1_NB
73353,0,0,0.9942,0.0058,1,Stage1_NB
73354,0,0,0.9971,0.0029,1,Stage1_NB
73355,0,0,0.6503,0.3497,1,Stage2_RF
73356,0,0,0.9985,0.0015,1,Stage1_NB
73357,0,0,0.9852,0.0148,1,Stage1_NB
73358,0,0,0.9942,0.0058,1,Stage1_NB
73359,0,0,0.9849,0.0151,1,Stage1_NB
73360,0,0,0.9971,0.0029,1,Stage1_NB
73361,0,0,0.9942,0.0058,1,Stage1_NB
73362,0,0,0.9344,0.0656,1,Stage1_NB
73363,0,0,0.9985,0.0015,1,Stage1_NB
73364,0,0,0.9971,0.0029,1,Stage1_NB
73365,0,0,0.9985,0.0015,1,Stage1_NB
73366,0,0,0.7573,0.2427,1,Stage1_NB
73367,0,0,0.9971,0.0029,1,Stage1_NB
73368,0,0,0.9985,0.0015,1,Stage1_NB
73369,0,0,0.9971,0.0029,1,Stage1_NB
73370,0,0,0.9985,0.0015,1,Stage1_NB
73371,0,0,0.9971,0.0029,1,Stage1_NB
73372,0,0,0.9985,0.0015,1,Stage1_NB
73373,0,0,0.9971,0.0029,1,Stage1_NB
73374,0,0,0.9344,0.0656,1,Stage1_NB
73375,0,0,0.9345,0.0655,1,Stage1_NB
73376,0,0,0.9891,0.0109,1,Stage1_NB
73377,0,0,0.6722,0.3278,1,Stage1_NB
73378,0,0,0.9942,0.0058,1,Stage1_NB
73379,0,0,0.9971,0.0029,1,Stage1_NB
73380,0,0,0.9942,0.0058,1,Stage1_NB
73381,0,0,0.9971,0.0029,1,Stage1_NB
73382,0,0,0.9942,0.0058,1,Stage1_NB
73383,0,0,0.9985,0.0015,1,Stage1_NB
73384,0,0,0.9985,0.0015,1,Stage1_NB
73385,0,0,0.9985,0.0015,1,Stage1_NB
73386,0,0,0.9453,0.0547,1,Stage1_NB
73387,0,0,0.9849,0.0151,1,Stage1_NB
73388,0,0,0.9891,0.0109,1,Stage1_NB
73389,0,0,0.9971,0.0029,1,Stage1_NB
73390,0,0,0.9971,0.0029,1,Stage1_NB
73391,0,0,0.9928,0.0072,1,Stage1_NB
73392,0,0,0.9971,0.0029,1,Stage1_NB
73393,0,0,0.9971,0.0029,1,Stage1_NB
73394,0,0,0.9971,0.0029,1,Stage1_NB
73395,0,0,0.9985,0.0015,1,Stage1_NB
73396,0,0,0.9725,0.0275,1,Stage1_NB
73397,0,0,0.9985,0.0015,1,Stage1_NB
73398,0,0,0.9928,0.0072,1,Stage1_NB
73399,0,0,0.9942,0.0058,1,Stage1_NB
73400,0,0,0.5216,0.4784,1,Stage1_NB
73401,0,0,0.9971,0.0029,1,Stage1_NB
73402,0,0,0.9866,0.0134,1,Stage1_NB
73403,0,0,0.9891,0.0109,1,Stage1_NB
73404,0,0,0.9942,0.0058,1,Stage1_NB
73405,0,0,0.9971,0.0029,1,Stage1_NB
73406,0,0,0.9971,0.0029,1,Stage1_NB
73407,0,0,0.9942,0.0058,1,Stage1_NB
73408,0,0,0.9891,0.0109,1,Stage1_NB
73409,0,0,0.9891,0.0109,1,Stage1_NB
73410,0,0,0.9985,0.0015,1,Stage1_NB
73411,0,0,0.9725,0.0275,1,Stage1_NB
73412,0,0,0.6591,0.3409,1,Stage2_RF
73413,0,0,0.9985,0.0015,1,Stage1_NB
73414,0,0,0.9942,0.0058,1,Stage1_NB
73415,0,0,0.9919,0.0081,1,Stage1_NB
73416,0,0,0.8746,0.1254,1,Stage1_NB
73417,0,0,0.9985,0.0015,1,Stage1_NB
73418,0,0,0.9971,0.0029,1,Stage1_NB
73419,0,0,0.9985,0.0015,1,Stage1_NB
73420,0,0,0.6503,0.3497,1,Stage2_RF
73421,0,0,0.9985,0.0015,1,Stage1_NB
73422,0,0,0.9702,0.0298,1,Stage1_NB
73423,0,0,0.9985,0.0015,1,Stage1_NB
73424,0,0,0.5226,0.4774,1,Stage1_NB
73425,0,0,0.9971,0.0029,1,Stage1_NB
73426,0,0,0.9985,0.0015,1,Stage1_NB
73427,0,0,0.9971,0.0029,1,Stage1_NB
73428,0,0,0.9725,0.0275,1,Stage1_NB
73429,0,0,0.9942,0.0058,1,Stage1_NB
73430,0,0,0.9985,0.0015,1,Stage1_NB
73431,0,0,0.7942,0.2058,1,Stage1_NB
73432,0,0,0.9985,0.0015,1,Stage1_NB
73433,0,0,0.9985,0.0015,1,Stage1_NB
73434,0,0,0.8759,0.1241,1,Stage2_RF
73435,0,0,0.9971,0.0029,1,Stage1_NB
73436,0,1,0.4881,0.5119,0,Stage2_RF
73437,0,0,0.9971,0.0029,1,Stage1_NB
73438,0,0,0.9985,0.0015,1,Stage1_NB
73439,0,0,0.9891,0.0109,1,Stage1_NB
73440,0,0,0.8550,0.1450,1,Stage2_RF
73441,0,0,0.9971,0.0029,1,Stage1_NB
73442,0,0,0.9971,0.0029,1,Stage1_NB
73443,0,0,0.9985,0.0015,1,Stage1_NB
73444,0,0,0.9891,0.0109,1,Stage1_NB
73445,0,0,0.9985,0.0015,1,Stage1_NB
73446,0,0,0.9269,0.0731,1,Stage1_NB
73447,0,0,0.9985,0.0015,1,Stage1_NB
73448,0,0,0.9734,0.0266,1,Stage1_NB
73449,0,0,0.9985,0.0015,1,Stage1_NB
73450,0,0,0.9917,0.0083,1,Stage1_NB
73451,0,0,0.8853,0.1147,1,Stage1_NB
73452,0,0,0.9344,0.0656,1,Stage1_NB
73453,0,0,0.9985,0.0015,1,Stage1_NB
73454,0,0,0.9894,0.0106,1,Stage1_NB
73455,0,0,0.9332,0.0668,1,Stage1_NB
73456,0,0,0.9344,0.0656,1,Stage1_NB
73457,0,0,0.9510,0.0490,1,Stage1_NB
73458,0,0,0.9985,0.0015,1,Stage1_NB
73459,0,0,0.9942,0.0058,1,Stage1_NB
73460,0,0,0.9891,0.0109,1,Stage1_NB
73461,0,0,0.9345,0.0655,1,Stage1_NB
73462,0,0,0.9971,0.0029,1,Stage1_NB
73463,0,0,0.9964,0.0036,1,Stage1_NB
73464,0,0,0.9891,0.0109,1,Stage1_NB
73465,0,0,0.9985,0.0015,1,Stage1_NB
73466,0,0,0.8853,0.1147,1,Stage1_NB
73467,0,0,0.9964,0.0036,1,Stage1_NB
73468,0,0,0.9891,0.0109,1,Stage1_NB
73469,0,0,0.9985,0.0015,1,Stage1_NB
73470,0,0,0.9971,0.0029,1,Stage1_NB
73471,0,0,0.9985,0.0015,1,Stage1_NB
73472,0,0,0.9942,0.0058,1,Stage1_NB
73473,0,0,0.6722,0.3278,1,Stage1_NB
73474,0,0,0.9971,0.0029,1,Stage1_NB
73475,0,0,0.9207,0.0793,1,Stage2_RF
73476,0,0,0.9985,0.0015,1,Stage1_NB
73477,0,0,0.9734,0.0266,1,Stage1_NB
73478,0,0,0.9971,0.0029,1,Stage1_NB
73479,0,0,0.7302,0.2698,1,Stage1_NB
73480,0,0,0.5063,0.4937,1,Stage2_RF
73481,0,0,0.9985,0.0015,1,Stage1_NB
73482,0,0,0.9891,0.0109,1,Stage1_NB
73483,0,0,0.9891,0.0109,1,Stage1_NB
73484,0,0,0.9971,0.0029,1,Stage1_NB
73485,0,0,0.9971,0.0029,1,Stage1_NB
73486,0,0,0.9942,0.0058,1,Stage1_NB
73487,0,0,0.9971,0.0029,1,Stage1_NB
73488,0,0,0.8516,0.1484,1,Stage1_NB
73489,0,0,0.9985,0.0015,1,Stage1_NB
73490,0,0,0.9942,0.0058,1,Stage1_NB
73491,0,0,0.9942,0.0058,1,Stage1_NB
73492,0,0,0.9942,0.0058,1,Stage1_NB
73493,0,0,0.9964,0.0036,1,Stage1_NB
73494,0,0,0.9985,0.0015,1,Stage1_NB
73495,0,0,0.9971,0.0029,1,Stage1_NB
73496,0,0,0.9891,0.0109,1,Stage1_NB
73497,0,0,0.9891,0.0109,1,Stage1_NB
73498,0,0,0.9971,0.0029,1,Stage1_NB
73499,0,1,0.4242,0.5758,0,Stage2_RF
73500,0,0,0.9852,0.0148,1,Stage1_NB
73501,0,0,0.8707,0.1293,1,Stage1_NB
73502,0,1,0.4275,0.5725,0,Stage2_RF
73503,0,0,0.9985,0.0015,1,Stage1_NB
73504,0,0,0.9971,0.0029,1,Stage1_NB
73505,0,0,0.9971,0.0029,1,Stage1_NB
73506,0,0,0.9971,0.0029,1,Stage1_NB
73507,0,0,0.9971,0.0029,1,Stage1_NB
73508,0,0,0.9971,0.0029,1,Stage1_NB
73509,0,0,0.9985,0.0015,1,Stage1_NB
73510,0,0,0.9919,0.0081,1,Stage1_NB
73511,0,0,0.9928,0.0072,1,Stage1_NB
73512,0,1,0.3620,0.6380,0,Stage2_RF
73513,0,0,0.9971,0.0029,1,Stage1_NB
73514,0,0,0.9985,0.0015,1,Stage1_NB
73515,0,0,0.6359,0.3641,1,Stage2_RF
73516,0,0,0.9985,0.0015,1,Stage1_NB
73517,0,0,0.9985,0.0015,1,Stage1_NB
73518,0,0,0.9891,0.0109,1,Stage1_NB
73519,0,0,0.9971,0.0029,1,Stage1_NB
73520,0,0,0.6241,0.3759,1,Stage2_RF
73521,0,0,0.8833,0.1167,1,Stage1_NB
73522,0,0,0.9971,0.0029,1,Stage1_NB
73523,0,0,0.9891,0.0109,1,Stage1_NB
73524,0,0,0.9985,0.0015,1,Stage1_NB
73525,0,0,0.9510,0.0490,1,Stage1_NB
73526,0,0,0.9985,0.0015,1,Stage1_NB
73527,0,0,0.8858,0.1142,1,Stage1_NB
73528,0,0,0.9971,0.0029,1,Stage1_NB
73529,0,0,0.7249,0.2751,1,Stage2_RF
73530,0,0,0.9725,0.0275,1,Stage1_NB
73531,0,0,0.9942,0.0058,1,Stage1_NB
73532,0,0,0.9942,0.0058,1,Stage1_NB
73533,0,0,0.9971,0.0029,1,Stage1_NB
73534,0,0,0.9985,0.0015,1,Stage1_NB
73535,0,0,0.9985,0.0015,1,Stage1_NB
73536,0,0,0.9942,0.0058,1,Stage1_NB
73537,0,0,0.9985,0.0015,1,Stage1_NB
73538,0,1,0.4993,0.5007,0,Stage2_RF
73539,0,0,0.9985,0.0015,1,Stage1_NB
73540,0,0,0.9985,0.0015,1,Stage1_NB
73541,0,0,0.9852,0.0148,1,Stage1_NB
73542,0,0,0.9207,0.0793,1,Stage2_RF
73543,0,0,0.8833,0.1167,1,Stage1_NB
73544,0,0,0.9891,0.0109,1,Stage1_NB
73545,0,0,0.5453,0.4547,1,Stage2_RF
73546,0,0,0.8833,0.1167,1,Stage1_NB
73547,0,0,0.9891,0.0109,1,Stage1_NB
73548,0,0,0.9971,0.0029,1,Stage1_NB
73549,0,0,0.9971,0.0029,1,Stage1_NB
73550,0,0,0.9971,0.0029,1,Stage1_NB
73551,0,0,0.9344,0.0656,1,Stage1_NB
73552,0,0,0.9344,0.0656,1,Stage1_NB
73553,0,0,0.9971,0.0029,1,Stage1_NB
73554,0,0,0.9891,0.0109,1,Stage1_NB
73555,0,0,0.9891,0.0109,1,Stage1_NB
73556,0,0,0.9971,0.0029,1,Stage1_NB
73557,0,0,0.9971,0.0029,1,Stage1_NB
73558,0,0,0.9942,0.0058,1,Stage1_NB
73559,0,0,0.9971,0.0029,1,Stage1_NB
73560,0,0,0.9971,0.0029,1,Stage1_NB
73561,0,0,0.9971,0.0029,1,Stage1_NB
73562,0,0,0.9971,0.0029,1,Stage1_NB
73563,0,0,0.9359,0.0641,1,Stage1_NB
73564,0,0,0.9985,0.0015,1,Stage1_NB
73565,0,0,0.9985,0.0015,1,Stage1_NB
73566,0,0,0.9971,0.0029,1,Stage1_NB
73567,0,0,0.9985,0.0015,1,Stage1_NB
73568,0,0,0.9971,0.0029,1,Stage1_NB
73569,0,0,0.9971,0.0029,1,Stage1_NB
73570,0,0,0.9971,0.0029,1,Stage1_NB
73571,0,0,0.9611,0.0389,1,Stage1_NB
73572,0,0,0.9891,0.0109,1,Stage1_NB
73573,0,0,0.6411,0.3589,1,Stage2_RF
73574,0,0,0.9985,0.0015,1,Stage1_NB
73575,0,0,0.9985,0.0015,1,Stage1_NB
73576,0,0,0.9702,0.0298,1,Stage1_NB
73577,0,0,0.9971,0.0029,1,Stage1_NB
73578,0,0,0.9344,0.0656,1,Stage1_NB
73579,0,0,0.9985,0.0015,1,Stage1_NB
73580,0,0,0.8853,0.1147,1,Stage1_NB
73581,0,0,0.9985,0.0015,1,Stage1_NB
73582,0,0,0.9942,0.0058,1,Stage1_NB
73583,0,0,0.9964,0.0036,1,Stage1_NB
73584,0,0,0.9345,0.0655,1,Stage1_NB
73585,0,0,0.9891,0.0109,1,Stage1_NB
73586,0,0,0.8516,0.1484,1,Stage1_NB
73587,0,0,0.9985,0.0015,1,Stage1_NB
73588,0,0,0.8833,0.1167,1,Stage1_NB
73589,0,0,0.9971,0.0029,1,Stage1_NB
73590,0,0,0.9985,0.0015,1,Stage1_NB
73591,0,0,0.9971,0.0029,1,Stage1_NB
73592,0,0,0.9971,0.0029,1,Stage1_NB
73593,0,0,0.9985,0.0015,1,Stage1_NB
73594,0,0,0.9852,0.0148,1,Stage1_NB
73595,0,0,0.9971,0.0029,1,Stage1_NB
73596,0,0,0.9985,0.0015,1,Stage1_NB
73597,0,0,0.9985,0.0015,1,Stage1_NB
73598,0,0,0.9971,0.0029,1,Stage1_NB
73599,0,0,0.9891,0.0109,1,Stage1_NB
73600,0,0,0.9985,0.0015,1,Stage1_NB
73601,0,0,0.9985,0.0015,1,Stage1_NB
73602,0,0,0.9971,0.0029,1,Stage1_NB
73603,0,0,0.9725,0.0275,1,Stage1_NB
73604,0,0,0.7506,0.2494,1,Stage2_RF
73605,0,0,0.9849,0.0151,1,Stage1_NB
73606,0,0,0.9942,0.0058,1,Stage1_NB
73607,0,0,0.9971,0.0029,1,Stage1_NB
73608,0,0,0.9891,0.0109,1,Stage1_NB
73609,0,0,0.9971,0.0029,1,Stage1_NB
73610,0,0,0.9344,0.0656,1,Stage1_NB
73611,0,0,0.9725,0.0275,1,Stage1_NB
73612,0,0,0.9985,0.0015,1,Stage1_NB
73613,0,0,0.9725,0.0275,1,Stage1_NB
73614,0,0,0.9971,0.0029,1,Stage1_NB
73615,0,0,0.9985,0.0015,1,Stage1_NB
73616,0,0,0.6147,0.3853,1,Stage2_RF
73617,0,0,0.9891,0.0109,1,Stage1_NB
73618,0,0,0.9971,0.0029,1,Stage1_NB
73619,0,0,0.9971,0.0029,1,Stage1_NB
73620,0,0,0.9985,0.0015,1,Stage1_NB
73621,0,0,0.9985,0.0015,1,Stage1_NB
73622,0,1,0.3599,0.6401,0,Stage2_RF
73623,0,0,0.9985,0.0015,1,Stage1_NB
73624,0,0,0.9985,0.0015,1,Stage1_NB
73625,0,0,0.9971,0.0029,1,Stage1_NB
73626,0,0,0.9641,0.0359,1,Stage1_NB
73627,0,0,0.8833,0.1167,1,Stage1_NB
73628,0,0,0.9971,0.0029,1,Stage1_NB
73629,0,0,0.9971,0.0029,1,Stage1_NB
73630,0,0,0.9971,0.0029,1,Stage1_NB
73631,0,0,0.7249,0.2751,1,Stage2_RF
73632,0,0,0.9971,0.0029,1,Stage1_NB
73633,0,0,0.9964,0.0036,1,Stage1_NB
73634,0,0,0.7506,0.2494,1,Stage2_RF
73635,0,0,0.5700,0.4300,1,Stage1_NB
73636,0,0,0.9891,0.0109,1,Stage1_NB
73637,0,1,0.4160,0.5840,0,Stage2_RF
73638,0,0,0.9981,0.0019,1,Stage1_NB
73639,0,0,0.7506,0.2494,1,Stage2_RF
73640,0,0,0.9985,0.0015,1,Stage1_NB
73641,0,0,0.9985,0.0015,1,Stage1_NB
73642,0,0,0.9734,0.0266,1,Stage1_NB
73643,0,0,0.9269,0.0731,1,Stage1_NB
73644,0,0,0.9891,0.0109,1,Stage1_NB
73645,0,0,0.8833,0.1167,1,Stage1_NB
73646,0,0,0.9725,0.0275,1,Stage1_NB
73647,0,1,0.4550,0.5450,0,Stage2_RF
73648,0,0,0.9964,0.0036,1,Stage1_NB
73649,0,0,0.9919,0.0081,1,Stage1_NB
73650,0,0,0.9942,0.0058,1,Stage1_NB
73651,0,0,0.6722,0.3278,1,Stage1_NB
73652,0,0,0.5294,0.4706,1,Stage2_RF
73653,0,0,0.9971,0.0029,1,Stage1_NB
73654,0,0,0.6241,0.3759,1,Stage2_RF
73655,0,0,0.7875,0.2125,1,Stage1_NB
73656,0,0,0.9928,0.0072,1,Stage1_NB
73657,0,0,0.9734,0.0266,1,Stage1_NB
73658,0,0,0.9985,0.0015,1,Stage1_NB
73659,0,0,0.9985,0.0015,1,Stage1_NB
73660,0,0,0.9971,0.0029,1,Stage1_NB
73661,0,0,0.9734,0.0266,1,Stage1_NB
73662,0,0,0.7868,0.2132,1,Stage1_NB
73663,0,0,0.9971,0.0029,1,Stage1_NB
73664,0,0,0.9345,0.0655,1,Stage1_NB
73665,0,0,0.9985,0.0015,1,Stage1_NB
73666,0,0,0.9985,0.0015,1,Stage1_NB
73667,0,0,0.9942,0.0058,1,Stage1_NB
73668,0,0,0.9942,0.0058,1,Stage1_NB
73669,0,0,0.9942,0.0058,1,Stage1_NB
73670,0,0,0.9985,0.0015,1,Stage1_NB
73671,0,0,0.9971,0.0029,1,Stage1_NB
73672,0,0,0.9453,0.0547,1,Stage1_NB
73673,0,0,0.9345,0.0655,1,Stage1_NB
73674,0,0,0.9971,0.0029,1,Stage1_NB
73675,0,0,0.9971,0.0029,1,Stage1_NB
73676,0,0,0.7868,0.2132,1,Stage1_NB
73677,0,0,0.9891,0.0109,1,Stage1_NB
73678,0,0,0.9985,0.0015,1,Stage1_NB
73679,0,0,0.7302,0.2698,1,Stage1_NB
73680,0,0,0.9971,0.0029,1,Stage1_NB
73681,0,0,0.9971,0.0029,1,Stage1_NB
73682,0,0,0.9971,0.0029,1,Stage1_NB
73683,0,0,0.7563,0.2437,1,Stage1_NB
73684,0,0,0.9971,0.0029,1,Stage1_NB
73685,0,0,0.9971,0.0029,1,Stage1_NB
73686,0,0,0.9971,0.0029,1,Stage1_NB
73687,0,0,0.9891,0.0109,1,Stage1_NB
73688,0,0,0.9891,0.0109,1,Stage1_NB
73689,0,0,0.9852,0.0148,1,Stage1_NB
73690,0,0,0.9971,0.0029,1,Stage1_NB
73691,0,0,0.9725,0.0275,1,Stage1_NB
73692,0,0,0.9985,0.0015,1,Stage1_NB
73693,0,0,0.9981,0.0019,1,Stage1_NB
73694,0,0,0.9971,0.0029,1,Stage1_NB
73695,0,0,0.9971,0.0029,1,Stage1_NB
73696,0,0,0.9891,0.0109,1,Stage1_NB
73697,0,0,0.9971,0.0029,1,Stage1_NB
73698,0,0,0.9971,0.0029,1,Stage1_NB
73699,0,0,0.9725,0.0275,1,Stage1_NB
73700,0,0,0.9985,0.0015,1,Stage1_NB
73701,0,0,0.9725,0.0275,1,Stage1_NB
73702,0,0,0.9928,0.0072,1,Stage1_NB
73703,0,0,0.9734,0.0266,1,Stage1_NB
73704,0,0,0.9985,0.0015,1,Stage1_NB
73705,0,0,0.9985,0.0015,1,Stage1_NB
73706,0,0,0.9985,0.0015,1,Stage1_NB
73707,0,0,0.9985,0.0015,1,Stage1_NB
73708,0,0,0.9985,0.0015,1,Stage1_NB
73709,0,0,0.9725,0.0275,1,Stage1_NB
73710,0,0,0.9971,0.0029,1,Stage1_NB
73711,0,0,0.9971,0.0029,1,Stage1_NB
73712,0,0,0.9971,0.0029,1,Stage1_NB
73713,0,0,0.9964,0.0036,1,Stage1_NB
73714,0,0,0.9985,0.0015,1,Stage1_NB
73715,0,0,0.9725,0.0275,1,Stage1_NB
73716,0,0,0.9852,0.0148,1,Stage1_NB
73717,0,0,0.5908,0.4092,1,Stage1_NB
73718,0,0,0.9344,0.0656,1,Stage1_NB
73719,0,0,0.9985,0.0015,1,Stage1_NB
73720,0,0,0.9985,0.0015,1,Stage1_NB
73721,0,0,0.9734,0.0266,1,Stage1_NB
73722,0,0,0.5300,0.4700,1,Stage2_RF
73723,0,0,0.9725,0.0275,1,Stage1_NB
73724,0,0,0.9985,0.0015,1,Stage1_NB
73725,0,0,0.9985,0.0015,1,Stage1_NB
73726,0,0,0.9852,0.0148,1,Stage1_NB
73727,0,0,0.6411,0.3589,1,Stage2_RF
73728,0,0,0.9971,0.0029,1,Stage1_NB
73729,0,1,0.4712,0.5288,0,Stage2_RF
73730,0,0,0.9985,0.0015,1,Stage1_NB
73731,0,0,0.9971,0.0029,1,Stage1_NB
73732,0,0,0.9942,0.0058,1,Stage1_NB
73733,0,0,0.9725,0.0275,1,Stage1_NB
73734,0,0,0.8833,0.1167,1,Stage1_NB
73735,0,0,0.9942,0.0058,1,Stage1_NB
73736,0,0,0.9985,0.0015,1,Stage1_NB
73737,0,0,0.9971,0.0029,1,Stage1_NB
73738,0,0,0.9985,0.0015,1,Stage1_NB
73739,0,0,0.9971,0.0029,1,Stage1_NB
73740,0,0,0.9942,0.0058,1,Stage1_NB
73741,0,0,0.9971,0.0029,1,Stage1_NB
73742,0,0,0.9866,0.0134,1,Stage1_NB
73743,0,0,0.9891,0.0109,1,Stage1_NB
73744,0,0,0.9359,0.0641,1,Stage1_NB
73745,0,0,0.9985,0.0015,1,Stage1_NB
73746,0,0,0.9942,0.0058,1,Stage1_NB
73747,0,0,0.9971,0.0029,1,Stage1_NB
73748,0,0,0.9971,0.0029,1,Stage1_NB
73749,0,0,0.9971,0.0029,1,Stage1_NB
73750,0,0,0.9971,0.0029,1,Stage1_NB
73751,0,0,0.9981,0.0019,1,Stage1_NB
73752,0,0,0.9971,0.0029,1,Stage1_NB
73753,0,0,0.9891,0.0109,1,Stage1_NB
73754,0,0,0.9985,0.0015,1,Stage1_NB
73755,0,0,0.5969,0.4031,1,Stage2_RF
73756,0,0,0.9971,0.0029,1,Stage1_NB
73757,0,0,0.9985,0.0015,1,Stage1_NB
73758,0,0,0.9866,0.0134,1,Stage1_NB
73759,0,0,0.9971,0.0029,1,Stage1_NB
73760,0,0,0.9359,0.0641,1,Stage1_NB
73761,0,0,0.8833,0.1167,1,Stage1_NB
73762,0,0,0.9852,0.0148,1,Stage1_NB
73763,0,0,0.9971,0.0029,1,Stage1_NB
73764,0,0,0.9985,0.0015,1,Stage1_NB
73765,0,0,0.9852,0.0148,1,Stage1_NB
73766,0,0,0.9971,0.0029,1,Stage1_NB
73767,0,0,0.9971,0.0029,1,Stage1_NB
73768,0,0,0.9971,0.0029,1,Stage1_NB
73769,0,0,0.9985,0.0015,1,Stage1_NB
73770,0,0,0.9964,0.0036,1,Stage1_NB
73771,0,0,0.9919,0.0081,1,Stage1_NB
