InstanceID,Actual,Predicted,Prob_Cured,Prob_Died,Is_Correct,Stage_Used
56378,0,0,0.9985,0.0015,1,Stage1_NB
56379,0,0,0.8707,0.1293,1,Stage1_NB
56380,0,0,0.9985,0.0015,1,Stage1_NB
56381,0,0,0.9725,0.0275,1,Stage1_NB
56382,0,0,0.9985,0.0015,1,Stage1_NB
56383,0,1,0.4671,0.5329,0,Stage2_RF
56384,0,0,0.9985,0.0015,1,Stage1_NB
56385,0,0,0.9891,0.0109,1,Stage1_NB
56386,0,0,0.9985,0.0015,1,Stage1_NB
56387,0,0,0.6095,0.3905,1,Stage1_NB
56388,0,0,0.5216,0.4784,1,Stage1_NB
56389,0,0,0.9985,0.0015,1,Stage1_NB
56390,0,1,0.3556,0.6444,0,Stage2_RF
56391,0,0,0.9985,0.0015,1,Stage1_NB
56392,0,0,0.9985,0.0015,1,Stage1_NB
56393,0,1,0.2815,0.7185,0,Stage2_RF
56394,0,1,0.3783,0.6217,0,Stage2_RF
56395,0,0,0.9919,0.0081,1,Stage1_NB
56396,0,0,0.8759,0.1241,1,Stage2_RF
56397,0,0,0.9852,0.0148,1,Stage1_NB
56398,0,0,0.9942,0.0058,1,Stage1_NB
56399,0,0,0.9971,0.0029,1,Stage1_NB
56400,0,0,0.8046,0.1954,1,Stage1_NB
56401,0,0,0.9344,0.0656,1,Stage1_NB
56402,0,0,0.9453,0.0547,1,Stage1_NB
56403,0,0,0.9985,0.0015,1,Stage1_NB
56404,0,0,0.9985,0.0015,1,Stage1_NB
56405,0,0,0.9985,0.0015,1,Stage1_NB
56406,0,0,0.9985,0.0015,1,Stage1_NB
56407,0,0,0.8516,0.1484,1,Stage1_NB
56408,0,0,0.9891,0.0109,1,Stage1_NB
56409,0,0,0.9971,0.0029,1,Stage1_NB
56410,0,1,0.2368,0.7632,0,Stage2_RF
56411,0,0,0.9942,0.0058,1,Stage1_NB
56412,0,0,0.9971,0.0029,1,Stage1_NB
56413,0,0,0.9985,0.0015,1,Stage1_NB
56414,0,0,0.9981,0.0019,1,Stage1_NB
56415,0,0,0.9971,0.0029,1,Stage1_NB
56416,0,0,0.9971,0.0029,1,Stage1_NB
56417,0,0,0.9985,0.0015,1,Stage1_NB
56418,0,0,0.9725,0.0275,1,Stage1_NB
56419,0,0,0.9971,0.0029,1,Stage1_NB
56420,0,0,0.9971,0.0029,1,Stage1_NB
56421,0,0,0.9891,0.0109,1,Stage1_NB
56422,0,0,0.9725,0.0275,1,Stage1_NB
56423,0,0,0.9891,0.0109,1,Stage1_NB
56424,0,0,0.9971,0.0029,1,Stage1_NB
56425,0,0,0.9971,0.0029,1,Stage1_NB
56426,0,0,0.9971,0.0029,1,Stage1_NB
56427,0,0,0.9852,0.0148,1,Stage1_NB
56428,0,0,0.9891,0.0109,1,Stage1_NB
56429,0,0,0.9725,0.0275,1,Stage1_NB
56430,0,0,0.9971,0.0029,1,Stage1_NB
56431,0,0,0.5641,0.4359,1,Stage2_RF
56432,0,0,0.9891,0.0109,1,Stage1_NB
56433,0,0,0.8707,0.1293,1,Stage1_NB
56434,0,0,0.9985,0.0015,1,Stage1_NB
56435,0,0,0.9985,0.0015,1,Stage1_NB
56436,0,0,0.9964,0.0036,1,Stage1_NB
56437,0,0,0.9985,0.0015,1,Stage1_NB
56438,0,0,0.9356,0.0644,1,Stage1_NB
56439,0,0,0.9891,0.0109,1,Stage1_NB
56440,0,0,0.9971,0.0029,1,Stage1_NB
56441,0,0,0.9971,0.0029,1,Stage1_NB
56442,0,0,0.9985,0.0015,1,Stage1_NB
56443,0,0,0.9891,0.0109,1,Stage1_NB
56444,0,0,0.9725,0.0275,1,Stage1_NB
56445,0,0,0.9866,0.0134,1,Stage1_NB
56446,0,0,0.5641,0.4359,1,Stage2_RF
56447,0,0,0.9891,0.0109,1,Stage1_NB
56448,0,0,0.9985,0.0015,1,Stage1_NB
56449,0,0,0.9985,0.0015,1,Stage1_NB
56450,0,0,0.8858,0.1142,1,Stage1_NB
56451,0,0,0.9985,0.0015,1,Stage1_NB
56452,0,0,0.9725,0.0275,1,Stage1_NB
56453,0,0,0.9891,0.0109,1,Stage1_NB
56454,0,0,0.9866,0.0134,1,Stage1_NB
56455,0,0,0.9985,0.0015,1,Stage1_NB
56456,0,0,0.7704,0.2296,1,Stage2_RF
56457,0,0,0.9985,0.0015,1,Stage1_NB
56458,0,0,0.9725,0.0275,1,Stage1_NB
56459,0,0,0.9971,0.0029,1,Stage1_NB
56460,0,0,0.9971,0.0029,1,Stage1_NB
56461,0,0,0.9942,0.0058,1,Stage1_NB
56462,0,0,0.9942,0.0058,1,Stage1_NB
56463,0,0,0.9985,0.0015,1,Stage1_NB
56464,0,0,0.9852,0.0148,1,Stage1_NB
56465,0,0,0.9344,0.0656,1,Stage1_NB
56466,0,0,0.9985,0.0015,1,Stage1_NB
56467,0,0,0.9985,0.0015,1,Stage1_NB
56468,0,0,0.9985,0.0015,1,Stage1_NB
56469,0,0,0.9964,0.0036,1,Stage1_NB
56470,0,1,0.4918,0.5082,0,Stage2_RF
56471,0,0,0.8550,0.1450,1,Stage2_RF
56472,0,0,0.7530,0.2470,1,Stage1_NB
56473,0,0,0.9981,0.0019,1,Stage1_NB
56474,0,0,0.9985,0.0015,1,Stage1_NB
56475,0,0,0.9942,0.0058,1,Stage1_NB
56476,0,0,0.9985,0.0015,1,Stage1_NB
56477,0,0,0.9964,0.0036,1,Stage1_NB
56478,0,0,0.9725,0.0275,1,Stage1_NB
56479,0,0,0.6241,0.3759,1,Stage2_RF
56480,0,0,0.9971,0.0029,1,Stage1_NB
56481,0,0,0.9300,0.0700,1,Stage2_RF
56482,0,0,0.9942,0.0058,1,Stage1_NB
56483,0,0,0.5011,0.4989,1,Stage2_RF
56484,0,0,0.9891,0.0109,1,Stage1_NB
56485,0,0,0.9981,0.0019,1,Stage1_NB
56486,0,0,0.6006,0.3994,1,Stage1_NB
56487,0,0,0.9866,0.0134,1,Stage1_NB
56488,0,0,0.7704,0.2296,1,Stage2_RF
56489,0,0,0.9334,0.0666,1,Stage1_NB
56490,0,0,0.9942,0.0058,1,Stage1_NB
56491,0,0,0.9641,0.0359,1,Stage1_NB
56492,0,0,0.9985,0.0015,1,Stage1_NB
56493,0,0,0.9641,0.0359,1,Stage1_NB
56494,0,0,0.9985,0.0015,1,Stage1_NB
56495,0,0,0.9985,0.0015,1,Stage1_NB
56496,0,0,0.9702,0.0298,1,Stage1_NB
56497,0,0,0.9942,0.0058,1,Stage1_NB
56498,0,0,0.9725,0.0275,1,Stage1_NB
56499,0,0,0.9702,0.0298,1,Stage1_NB
56500,0,0,0.9356,0.0644,1,Stage1_NB
56501,0,0,0.9971,0.0029,1,Stage1_NB
56502,0,0,0.9985,0.0015,1,Stage1_NB
56503,0,0,0.9891,0.0109,1,Stage1_NB
56504,0,0,0.9852,0.0148,1,Stage1_NB
56505,0,0,0.5200,0.4800,1,Stage2_RF
56506,0,0,0.9985,0.0015,1,Stage1_NB
56507,0,0,0.9971,0.0029,1,Stage1_NB
56508,0,0,0.9971,0.0029,1,Stage1_NB
56509,0,0,0.9964,0.0036,1,Stage1_NB
56510,0,0,0.9985,0.0015,1,Stage1_NB
56511,0,0,0.9971,0.0029,1,Stage1_NB
56512,0,0,0.9942,0.0058,1,Stage1_NB
56513,0,0,0.9981,0.0019,1,Stage1_NB
56514,0,0,0.9891,0.0109,1,Stage1_NB
56515,0,0,0.9852,0.0148,1,Stage1_NB
56516,0,0,0.9641,0.0359,1,Stage1_NB
56517,0,0,0.9971,0.0029,1,Stage1_NB
56518,0,0,0.9985,0.0015,1,Stage1_NB
56519,0,0,0.9985,0.0015,1,Stage1_NB
56520,0,0,0.9964,0.0036,1,Stage1_NB
56521,0,0,0.9985,0.0015,1,Stage1_NB
56522,0,0,0.9985,0.0015,1,Stage1_NB
56523,0,0,0.9985,0.0015,1,Stage1_NB
56524,0,0,1.0000,0.0000,1,Stage2_RF
56525,0,0,0.9942,0.0058,1,Stage1_NB
56526,0,0,0.9942,0.0058,1,Stage1_NB
56527,0,1,0.3649,0.6351,0,Stage2_RF
56528,0,0,0.9942,0.0058,1,Stage1_NB
56529,0,0,0.9641,0.0359,1,Stage1_NB
56530,0,0,0.9981,0.0019,1,Stage1_NB
56531,0,0,0.9985,0.0015,1,Stage1_NB
56532,0,0,0.9725,0.0275,1,Stage1_NB
56533,0,0,0.7341,0.2659,1,Stage1_NB
56534,0,0,0.9891,0.0109,1,Stage1_NB
56535,0,0,0.9734,0.0266,1,Stage1_NB
56536,0,0,0.9981,0.0019,1,Stage1_NB
56537,0,0,0.9942,0.0058,1,Stage1_NB
56538,0,0,0.9971,0.0029,1,Stage1_NB
56539,0,0,0.9985,0.0015,1,Stage1_NB
56540,0,0,0.6217,0.3783,1,Stage2_RF
56541,0,0,0.9942,0.0058,1,Stage1_NB
56542,0,0,0.9891,0.0109,1,Stage1_NB
56543,0,0,0.6684,0.3316,1,Stage2_RF
56544,0,0,0.9985,0.0015,1,Stage1_NB
56545,0,0,0.9971,0.0029,1,Stage1_NB
56546,0,1,0.4242,0.5758,0,Stage2_RF
56547,0,0,0.9971,0.0029,1,Stage1_NB
56548,0,0,0.9971,0.0029,1,Stage1_NB
56549,0,0,0.9985,0.0015,1,Stage1_NB
56550,0,1,0.3927,0.6073,0,Stage2_RF
56551,0,0,0.9985,0.0015,1,Stage1_NB
56552,0,0,0.9971,0.0029,1,Stage1_NB
56553,0,0,0.9344,0.0656,1,Stage1_NB
56554,0,0,0.9985,0.0015,1,Stage1_NB
56555,0,0,0.9971,0.0029,1,Stage1_NB
56556,0,0,0.9942,0.0058,1,Stage1_NB
56557,0,0,0.9891,0.0109,1,Stage1_NB
56558,0,0,0.9971,0.0029,1,Stage1_NB
56559,0,0,0.5498,0.4502,1,Stage2_RF
56560,0,0,0.9971,0.0029,1,Stage1_NB
56561,0,0,0.9891,0.0109,1,Stage1_NB
56562,0,0,0.9985,0.0015,1,Stage1_NB
56563,0,0,0.9971,0.0029,1,Stage1_NB
56564,0,0,0.9942,0.0058,1,Stage1_NB
56565,0,0,0.9891,0.0109,1,Stage1_NB
56566,0,0,0.9942,0.0058,1,Stage1_NB
56567,0,0,0.9985,0.0015,1,Stage1_NB
56568,0,0,0.9985,0.0015,1,Stage1_NB
56569,0,0,0.9942,0.0058,1,Stage1_NB
56570,0,0,0.9964,0.0036,1,Stage1_NB
56571,0,1,0.4671,0.5329,0,Stage2_RF
56572,0,0,0.9971,0.0029,1,Stage1_NB
56573,0,0,0.9641,0.0359,1,Stage1_NB
56574,0,0,0.9359,0.0641,1,Stage1_NB
56575,0,0,0.9891,0.0109,1,Stage1_NB
56576,0,1,0.3927,0.6073,0,Stage2_RF
56577,0,0,0.9971,0.0029,1,Stage1_NB
56578,0,0,0.9852,0.0148,1,Stage1_NB
56579,0,0,0.9852,0.0148,1,Stage1_NB
56580,0,1,0.4400,0.5600,0,Stage2_RF
56581,0,0,0.9971,0.0029,1,Stage1_NB
56582,0,0,0.9985,0.0015,1,Stage1_NB
56583,0,0,0.9942,0.0058,1,Stage1_NB
56584,0,0,0.9852,0.0148,1,Stage1_NB
56585,0,0,0.9985,0.0015,1,Stage1_NB
56586,0,0,0.7952,0.2048,1,Stage1_NB
56587,0,0,0.9942,0.0058,1,Stage1_NB
56588,0,0,0.6722,0.3278,1,Stage1_NB
56589,0,0,0.9971,0.0029,1,Stage1_NB
56590,0,0,0.9985,0.0015,1,Stage1_NB
56591,0,0,0.6217,0.3783,1,Stage2_RF
56592,0,0,0.6217,0.3783,1,Stage2_RF
56593,0,0,0.9891,0.0109,1,Stage1_NB
56594,0,0,0.9971,0.0029,1,Stage1_NB
56595,0,0,0.9013,0.0987,1,Stage1_NB
56596,0,0,0.9942,0.0058,1,Stage1_NB
56597,0,0,0.9834,0.0166,1,Stage1_NB
56598,0,0,0.9985,0.0015,1,Stage1_NB
56599,0,0,0.9734,0.0266,1,Stage1_NB
56600,0,0,0.9971,0.0029,1,Stage1_NB
56601,0,0,0.9942,0.0058,1,Stage1_NB
56602,0,0,0.9852,0.0148,1,Stage1_NB
56603,0,0,0.9985,0.0015,1,Stage1_NB
56604,0,0,0.9344,0.0656,1,Stage1_NB
56605,0,0,0.9985,0.0015,1,Stage1_NB
56606,0,0,0.5216,0.4784,1,Stage1_NB
56607,0,0,0.9942,0.0058,1,Stage1_NB
56608,0,0,0.6072,0.3928,1,Stage2_RF
56609,0,0,0.9985,0.0015,1,Stage1_NB
56610,0,0,0.9971,0.0029,1,Stage1_NB
56611,0,0,0.9971,0.0029,1,Stage1_NB
56612,0,0,0.9985,0.0015,1,Stage1_NB
56613,0,0,0.9971,0.0029,1,Stage1_NB
56614,0,0,0.6666,0.3334,1,Stage2_RF
56615,0,0,0.9985,0.0015,1,Stage1_NB
56616,0,0,0.9985,0.0015,1,Stage1_NB
56617,0,0,0.9852,0.0148,1,Stage1_NB
56618,0,0,0.9985,0.0015,1,Stage1_NB
56619,0,0,0.9985,0.0015,1,Stage1_NB
56620,0,0,0.7868,0.2132,1,Stage1_NB
56621,0,0,0.7302,0.2698,1,Stage1_NB
56622,0,0,0.9942,0.0058,1,Stage1_NB
56623,0,0,0.9734,0.0266,1,Stage1_NB
56624,0,0,0.6684,0.3316,1,Stage2_RF
56625,0,0,0.9981,0.0019,1,Stage1_NB
56626,0,1,0.3136,0.6864,0,Stage2_RF
56627,0,0,0.8741,0.1259,1,Stage1_NB
56628,0,0,0.7302,0.2698,1,Stage1_NB
56629,0,0,0.9942,0.0058,1,Stage1_NB
56630,0,0,0.9985,0.0015,1,Stage1_NB
56631,0,0,0.9942,0.0058,1,Stage1_NB
56632,0,0,0.6141,0.3859,1,Stage2_RF
56633,0,0,0.7249,0.2751,1,Stage2_RF
56634,0,0,0.9981,0.0019,1,Stage1_NB
56635,0,0,0.9985,0.0015,1,Stage1_NB
56636,0,0,0.9971,0.0029,1,Stage1_NB
56637,0,0,0.9985,0.0015,1,Stage1_NB
56638,0,0,0.9891,0.0109,1,Stage1_NB
56639,0,0,0.6935,0.3065,1,Stage2_RF
56640,0,0,0.9985,0.0015,1,Stage1_NB
56641,0,0,0.9344,0.0656,1,Stage1_NB
56642,0,0,0.9641,0.0359,1,Stage1_NB
56643,0,0,0.9971,0.0029,1,Stage1_NB
56644,0,0,0.9971,0.0029,1,Stage1_NB
56645,0,0,0.7306,0.2694,1,Stage1_NB
56646,0,0,0.9971,0.0029,1,Stage1_NB
56647,0,0,0.5132,0.4868,1,Stage1_NB
56648,0,0,0.9985,0.0015,1,Stage1_NB
56649,0,0,0.9971,0.0029,1,Stage1_NB
56650,0,1,0.4400,0.5600,0,Stage2_RF
56651,0,0,0.9702,0.0298,1,Stage1_NB
56652,0,0,0.9985,0.0015,1,Stage1_NB
56653,0,0,0.5953,0.4047,1,Stage2_RF
56654,0,0,0.9971,0.0029,1,Stage1_NB
56655,0,0,0.9985,0.0015,1,Stage1_NB
56656,0,0,0.9971,0.0029,1,Stage1_NB
56657,0,0,0.9985,0.0015,1,Stage1_NB
56658,0,0,0.9641,0.0359,1,Stage1_NB
56659,0,0,0.9985,0.0015,1,Stage1_NB
56660,0,0,0.7506,0.2494,1,Stage2_RF
56661,0,0,0.9725,0.0275,1,Stage1_NB
56662,0,0,0.5898,0.4102,1,Stage1_NB
56663,0,0,0.9852,0.0148,1,Stage1_NB
56664,0,0,0.8746,0.1254,1,Stage1_NB
56665,0,0,0.9971,0.0029,1,Stage1_NB
56666,0,0,0.9942,0.0058,1,Stage1_NB
56667,0,0,0.5898,0.4102,1,Stage1_NB
56668,0,0,0.9985,0.0015,1,Stage1_NB
56669,0,0,0.5200,0.4800,1,Stage2_RF
56670,0,0,0.7302,0.2698,1,Stage1_NB
56671,0,0,0.9985,0.0015,1,Stage1_NB
56672,0,0,0.7302,0.2698,1,Stage1_NB
56673,0,0,0.9971,0.0029,1,Stage1_NB
56674,0,0,0.6241,0.3759,1,Stage2_RF
56675,0,0,0.9985,0.0015,1,Stage1_NB
56676,0,0,0.9971,0.0029,1,Stage1_NB
56677,0,0,0.9919,0.0081,1,Stage1_NB
56678,0,0,0.5049,0.4951,1,Stage2_RF
56679,0,0,0.9971,0.0029,1,Stage1_NB
56680,0,0,0.9725,0.0275,1,Stage1_NB
56681,0,0,0.9891,0.0109,1,Stage1_NB
56682,0,0,0.9985,0.0015,1,Stage1_NB
56683,0,0,0.9891,0.0109,1,Stage1_NB
56684,0,1,0.3599,0.6401,0,Stage2_RF
56685,0,0,0.9971,0.0029,1,Stage1_NB
56686,0,0,0.9981,0.0019,1,Stage1_NB
56687,0,0,0.9942,0.0058,1,Stage1_NB
56688,0,0,0.9725,0.0275,1,Stage1_NB
56689,0,0,0.9981,0.0019,1,Stage1_NB
56690,0,0,0.9985,0.0015,1,Stage1_NB
56691,0,0,0.9942,0.0058,1,Stage1_NB
56692,0,0,0.9971,0.0029,1,Stage1_NB
56693,0,0,0.8858,0.1142,1,Stage1_NB
56694,0,0,0.9866,0.0134,1,Stage1_NB
56695,0,0,0.9971,0.0029,1,Stage1_NB
56696,0,0,0.9985,0.0015,1,Stage1_NB
56697,0,0,0.9985,0.0015,1,Stage1_NB
56698,0,0,0.9849,0.0151,1,Stage1_NB
56699,0,0,0.9985,0.0015,1,Stage1_NB
56700,0,0,0.9985,0.0015,1,Stage1_NB
56701,0,0,0.8759,0.1241,1,Stage2_RF
56702,0,0,0.9725,0.0275,1,Stage1_NB
56703,0,0,0.9985,0.0015,1,Stage1_NB
56704,0,0,0.9891,0.0109,1,Stage1_NB
56705,0,0,0.7806,0.2194,1,Stage2_RF
56706,0,0,0.9891,0.0109,1,Stage1_NB
56707,0,0,0.9971,0.0029,1,Stage1_NB
56708,0,0,0.6722,0.3278,1,Stage1_NB
56709,0,0,0.9971,0.0029,1,Stage1_NB
56710,0,0,0.9971,0.0029,1,Stage1_NB
56711,0,0,0.7506,0.2494,1,Stage2_RF
56712,0,0,0.9985,0.0015,1,Stage1_NB
56713,0,0,0.9985,0.0015,1,Stage1_NB
56714,0,0,0.8707,0.1293,1,Stage1_NB
56715,0,0,0.9971,0.0029,1,Stage1_NB
56716,0,0,0.9971,0.0029,1,Stage1_NB
56717,0,0,0.9891,0.0109,1,Stage1_NB
56718,0,0,0.8858,0.1142,1,Stage1_NB
56719,0,0,0.9964,0.0036,1,Stage1_NB
56720,0,0,0.9852,0.0148,1,Stage1_NB
56721,0,0,0.9852,0.0148,1,Stage1_NB
56722,0,0,0.9985,0.0015,1,Stage1_NB
56723,0,0,0.7530,0.2470,1,Stage1_NB
56724,0,0,0.9981,0.0019,1,Stage1_NB
56725,0,0,0.9985,0.0015,1,Stage1_NB
56726,0,0,0.9942,0.0058,1,Stage1_NB
56727,0,0,0.9985,0.0015,1,Stage1_NB
56728,0,0,0.9985,0.0015,1,Stage1_NB
56729,0,0,0.9852,0.0148,1,Stage1_NB
56730,0,0,0.9985,0.0015,1,Stage1_NB
56731,0,0,0.7563,0.2437,1,Stage1_NB
56732,0,0,0.6722,0.3278,1,Stage1_NB
56733,0,0,0.9971,0.0029,1,Stage1_NB
56734,0,0,0.9725,0.0275,1,Stage1_NB
56735,0,0,0.9971,0.0029,1,Stage1_NB
56736,0,0,0.9942,0.0058,1,Stage1_NB
56737,0,0,0.9344,0.0656,1,Stage1_NB
56738,0,0,0.9942,0.0058,1,Stage1_NB
56739,0,0,0.9971,0.0029,1,Stage1_NB
56740,0,0,0.9971,0.0029,1,Stage1_NB
56741,0,0,0.9985,0.0015,1,Stage1_NB
56742,0,0,0.9985,0.0015,1,Stage1_NB
56743,0,1,0.4242,0.5758,0,Stage2_RF
56744,0,0,0.9971,0.0029,1,Stage1_NB
56745,0,0,0.9852,0.0148,1,Stage1_NB
56746,0,0,0.9985,0.0015,1,Stage1_NB
56747,0,0,0.9971,0.0029,1,Stage1_NB
56748,0,0,0.9971,0.0029,1,Stage1_NB
56749,0,0,0.5810,0.4190,1,Stage2_RF
56750,0,0,0.9852,0.0148,1,Stage1_NB
56751,0,0,0.9891,0.0109,1,Stage1_NB
56752,0,0,0.6936,0.3064,1,Stage2_RF
56753,0,0,0.9510,0.0490,1,Stage1_NB
56754,0,0,0.9891,0.0109,1,Stage1_NB
56755,0,0,0.9702,0.0298,1,Stage1_NB
56756,0,0,0.9971,0.0029,1,Stage1_NB
56757,0,0,0.9453,0.0547,1,Stage1_NB
56758,0,0,0.9891,0.0109,1,Stage1_NB
56759,0,0,0.9985,0.0015,1,Stage1_NB
56760,0,0,0.9971,0.0029,1,Stage1_NB
56761,0,0,0.9985,0.0015,1,Stage1_NB
56762,0,0,0.9942,0.0058,1,Stage1_NB
56763,0,0,0.9971,0.0029,1,Stage1_NB
56764,0,0,0.9985,0.0015,1,Stage1_NB
56765,0,0,0.9269,0.0731,1,Stage1_NB
56766,0,0,0.9971,0.0029,1,Stage1_NB
56767,0,1,0.3266,0.6734,0,Stage2_RF
56768,0,0,0.6615,0.3385,1,Stage2_RF
56769,0,0,0.9971,0.0029,1,Stage1_NB
56770,0,0,0.5810,0.4190,1,Stage2_RF
56771,0,0,0.6224,0.3776,1,Stage1_NB
56772,0,0,0.9919,0.0081,1,Stage1_NB
56773,0,1,0.4208,0.5792,0,Stage2_RF
56774,0,0,0.9964,0.0036,1,Stage1_NB
56775,0,0,0.9971,0.0029,1,Stage1_NB
56776,0,0,0.9985,0.0015,1,Stage1_NB
56777,0,0,0.9971,0.0029,1,Stage1_NB
56778,0,0,0.9891,0.0109,1,Stage1_NB
56779,0,0,0.9971,0.0029,1,Stage1_NB
56780,0,0,0.9971,0.0029,1,Stage1_NB
56781,0,0,0.9971,0.0029,1,Stage1_NB
56782,0,0,0.9971,0.0029,1,Stage1_NB
56783,0,0,0.9985,0.0015,1,Stage1_NB
56784,0,0,0.9985,0.0015,1,Stage1_NB
56785,0,0,0.5946,0.4054,1,Stage1_NB
56786,0,0,0.9942,0.0058,1,Stage1_NB
56787,0,0,0.8362,0.1638,1,Stage1_NB
56788,0,0,0.9985,0.0015,1,Stage1_NB
56789,0,0,0.9852,0.0148,1,Stage1_NB
56790,0,0,0.9985,0.0015,1,Stage1_NB
56791,0,0,0.9985,0.0015,1,Stage1_NB
56792,0,0,0.9641,0.0359,1,Stage1_NB
56793,0,0,0.9891,0.0109,1,Stage1_NB
56794,0,0,0.9741,0.0259,1,Stage1_NB
56795,0,1,0.4845,0.5155,0,Stage2_RF
56796,0,0,0.6549,0.3451,1,Stage1_NB
56797,0,0,0.9985,0.0015,1,Stage1_NB
56798,0,0,0.9971,0.0029,1,Stage1_NB
56799,0,0,0.9852,0.0148,1,Stage1_NB
56800,0,0,0.9971,0.0029,1,Stage1_NB
56801,0,0,0.9971,0.0029,1,Stage1_NB
56802,0,0,0.9942,0.0058,1,Stage1_NB
56803,0,0,0.9971,0.0029,1,Stage1_NB
56804,0,0,0.9985,0.0015,1,Stage1_NB
56805,0,0,0.7563,0.2437,1,Stage1_NB
56806,0,0,0.9790,0.0210,1,Stage1_NB
56807,0,0,0.9971,0.0029,1,Stage1_NB
56808,0,0,0.5898,0.4102,1,Stage1_NB
56809,0,1,0.4671,0.5329,0,Stage2_RF
56810,0,0,0.9725,0.0275,1,Stage1_NB
56811,0,0,0.9985,0.0015,1,Stage1_NB
56812,0,0,0.6029,0.3971,1,Stage2_RF
56813,0,0,0.9971,0.0029,1,Stage1_NB
56814,0,0,0.9971,0.0029,1,Stage1_NB
56815,0,1,0.4275,0.5725,0,Stage2_RF
56816,0,0,0.9942,0.0058,1,Stage1_NB
56817,0,0,0.7306,0.2694,1,Stage1_NB
56818,0,0,0.9971,0.0029,1,Stage1_NB
56819,0,0,0.8516,0.1484,1,Stage1_NB
56820,0,0,0.9891,0.0109,1,Stage1_NB
56821,0,0,0.9971,0.0029,1,Stage1_NB
56822,0,0,0.6411,0.3589,1,Stage2_RF
56823,0,0,0.9985,0.0015,1,Stage1_NB
56824,0,1,0.4555,0.5445,0,Stage2_RF
56825,0,0,0.6241,0.3759,1,Stage2_RF
56826,0,0,0.9942,0.0058,1,Stage1_NB
56827,0,0,0.7302,0.2698,1,Stage1_NB
56828,0,0,0.5898,0.4102,1,Stage1_NB
56829,0,0,0.9971,0.0029,1,Stage1_NB
56830,0,0,0.9985,0.0015,1,Stage1_NB
56831,0,0,0.8362,0.1638,1,Stage1_NB
56832,0,0,0.9985,0.0015,1,Stage1_NB
56833,0,0,0.9985,0.0015,1,Stage1_NB
56834,0,0,0.9985,0.0015,1,Stage1_NB
56835,0,0,0.7701,0.2299,1,Stage2_RF
56836,0,0,0.8746,0.1254,1,Stage1_NB
56837,0,0,0.9985,0.0015,1,Stage1_NB
56838,0,0,0.9942,0.0058,1,Stage1_NB
56839,0,0,0.9971,0.0029,1,Stage1_NB
56840,0,0,0.9334,0.0666,1,Stage1_NB
56841,0,0,0.9971,0.0029,1,Stage1_NB
56842,0,0,0.9985,0.0015,1,Stage1_NB
56843,0,1,0.4812,0.5188,0,Stage2_RF
56844,0,0,0.9891,0.0109,1,Stage1_NB
56845,0,0,0.6237,0.3763,1,Stage1_NB
56846,0,0,0.9928,0.0072,1,Stage1_NB
56847,0,0,0.9985,0.0015,1,Stage1_NB
56848,0,0,0.9985,0.0015,1,Stage1_NB
56849,0,0,0.9942,0.0058,1,Stage1_NB
56850,0,0,0.9852,0.0148,1,Stage1_NB
56851,0,0,0.8362,0.1638,1,Stage1_NB
56852,0,0,0.9971,0.0029,1,Stage1_NB
56853,0,0,0.9942,0.0058,1,Stage1_NB
56854,0,0,0.9942,0.0058,1,Stage1_NB
56855,0,0,0.9985,0.0015,1,Stage1_NB
56856,0,0,0.9725,0.0275,1,Stage1_NB
56857,0,0,0.9985,0.0015,1,Stage1_NB
56858,0,0,0.9891,0.0109,1,Stage1_NB
56859,0,0,0.9971,0.0029,1,Stage1_NB
56860,0,0,0.9942,0.0058,1,Stage1_NB
56861,0,0,0.9985,0.0015,1,Stage1_NB
56862,0,0,0.9985,0.0015,1,Stage1_NB
56863,0,0,0.9971,0.0029,1,Stage1_NB
56864,0,0,0.9894,0.0106,1,Stage1_NB
56865,0,0,0.7942,0.2058,1,Stage1_NB
56866,0,0,0.9971,0.0029,1,Stage1_NB
56867,0,1,0.4881,0.5119,0,Stage2_RF
56868,0,0,0.7506,0.2494,1,Stage2_RF
56869,0,0,0.9985,0.0015,1,Stage1_NB
56870,0,0,0.8858,0.1142,1,Stage1_NB
56871,0,1,0.4242,0.5758,0,Stage2_RF
56872,0,0,0.9985,0.0015,1,Stage1_NB
56873,0,0,0.9985,0.0015,1,Stage1_NB
56874,0,0,0.9985,0.0015,1,Stage1_NB
56875,0,0,0.9852,0.0148,1,Stage1_NB
56876,0,0,0.9971,0.0029,1,Stage1_NB
56877,0,0,0.9942,0.0058,1,Stage1_NB
56878,0,0,0.9725,0.0275,1,Stage1_NB
56879,0,0,0.9985,0.0015,1,Stage1_NB
56880,0,0,0.9356,0.0644,1,Stage1_NB
56881,0,0,0.9971,0.0029,1,Stage1_NB
56882,0,0,0.9891,0.0109,1,Stage1_NB
56883,0,0,0.9942,0.0058,1,Stage1_NB
56884,0,0,0.6722,0.3278,1,Stage1_NB
56885,0,0,0.8974,0.1026,1,Stage2_RF
56886,0,0,0.9584,0.0416,1,Stage1_NB
56887,0,1,0.3114,0.6886,0,Stage2_RF
56888,0,0,0.8246,0.1754,1,Stage1_NB
56889,0,0,0.9891,0.0109,1,Stage1_NB
56890,0,0,0.9641,0.0359,1,Stage1_NB
56891,0,0,0.9971,0.0029,1,Stage1_NB
56892,0,0,0.9942,0.0058,1,Stage1_NB
56893,0,0,0.9985,0.0015,1,Stage1_NB
